code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
3879dea2-d089-45a5-8a47-1ae0e4631c64_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
88e946ea-e1e7-46bd-81c5-40d33db0a6c5_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
21bd17c3-a4d2-431b-8a25-62d31ece9f39_MALDI1,Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,
379219b6-1000-4276-a380-eeffb602ace2_MALDI1,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee6e3c60-1d73-422b-911d-7b6ffb95d7f0_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
da152e31-7505-4e62-a33f-e5011d3a3dc3_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c4d5ae8-fecc-47d6-b7a5-94fb77787806_MALDI1,Corynebacterium amycolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681d352-7fdd-4619-b3bb-e52de11fa239_MALDI1,Corynebacterium amycolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
b044c799-103c-4662-b819-763c3b95444c_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246ec8a-b0d0-41e1-abaf-3e74ac41a0e1_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
a59845c0-e97d-46df-bf80-a075dbaf5e09_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
f27947e5-aa2d-4e84-bd7f-e43b19b8175f_MALDI1,Dermabacter hominis,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,S,-,-,S,-,-,-,-,R,-,-
480381fc-9a63-45a9-9220-aa9ed531980c_MALDI1,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
53218fe0-8288-4544-a426-4bf76edc64ce_MALDI1,Dermabacter hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc282c22-d238-4cba-a38e-a55460d2a753_MALDI1,Staphylococcus caprae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1be9f065-c8fe-4ffa-b253-c10f797eb711_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
8933cb41-2820-415d-9607-47133336a17d_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6bff751-785b-4fa5-88e9-3857344fa353_MALDI1,Dermabacter hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c100f7f3-38ed-4d82-961a-21e0874d12ae_MALDI1,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
5715e7ea-1e10-4c3b-bcd7-bd67ee1b9347_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
8d7b7b18-33bf-4e9d-9520-8a8386b55565_MALDI1,Corynebacterium amycolatum,-,-,-,-,-,-,-,-,R,R,-,-,-,-,-,-,R,-,-,R,-,-,-,-,R,-,-
b7552138-3706-4765-a28d-264e7876b814_MALDI1,Candida albicans,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99191931-3ed3-4a25-9bb2-e65e3fb6939d_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,S,S,S,-,-,-,-,-,S,-,S,S
a167e189-390e-4b43-87e0-8568c9fb52a8_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccbc594c-472b-4b09-b13e-fc9f3877fb56_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
e448fe03-dd3f-4e5d-9c5d-3f0782bf0dad_MALDI1,Streptococcus pyogenes,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
b9af2612-ddc8-41c0-90aa-04c8fcf16f8d_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,R,S,R,S,S,-,-,-,-,-,S,-,S,S
56105ec7-7669-4e40-bcb4-bb1f576deeaf_MALDI1,Corynebacterium amycolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
12ad01f6-35a4-4869-9433-21cbf3dd7c80_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa86a12-b871-4184-8253-c0926343a345_MALDI1,Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
a3868ab5-1996-489e-8ee4-afcdb1e28138_MALDI1,Staphylococcus epidermidis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
7299132f-840a-43f3-9956-dc0926a4f147_MALDI1,Staphylococcus epidermidis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
a58b5873-56d4-415b-9b82-f0f6434c2bd4_MALDI1,Candida albicans,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
237f5540-c75f-4a4f-a176-9455ea84e9ad_MALDI1,Staphylococcus epidermidis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
d14bdc88-98eb-4dac-869b-1f7f195b23cf_MALDI1,Enterococcus faecium,R,-,-,-,-,-,-,-,-,-,R,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-
a050bc47-5611-4c8a-b65b-926fb73e8065_MALDI1,Staphylococcus epidermidis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
bde89243-6eff-459a-8372-7e5203dd195c_MALDI1,Corynebacterium simulans,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ebaeeb7-efbe-4566-a6a4-761b001d8bf6_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
a5649584-5485-4fb1-930e-9f2a5d682427_MALDI1,Staphylococcus epidermidis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
824468d4-3f2c-499a-9d56-bd3cb6cd0e9b_MALDI1,Staphylococcus epidermidis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
f5b3f234-4158-42f4-a42b-e37f88699593_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
51b82a9c-6497-4d69-a498-8ce0d9e649c5_MALDI1,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,S,S,S,-,-,-,-,-,S,-,S,S
d9156d5d-b612-4bfc-b7f9-24d5bbf4a661_MALDI1,Staphylococcus epidermidis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
dc7128a4-d06c-420c-b424-e39d60ca5958_MALDI1,Corynebacterium simulans,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,I,-,-,I,-,-,-,-,S,-,-
8a2fdd85-41fb-4270-a09d-8fae08e77fea_MALDI1,Paenibacillus woosongensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b16d136-2696-4fe3-9c48-dfc18f5e9fa7_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
88d5254a-980d-41d0-942d-d01da7f006bc_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
718a2be8-bd52-4576-8580-39ec0ac4fe7a_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
4d510d2d-33de-4632-8fcf-dcdffc4888ea_MALDI1,Streptococcus anginosus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-
b819dbc2-0fa8-4595-aed1-8b522c52bdc2_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
fed443d3-0cf7-4b10-93f1-06f4ccd4b7be_MALDI1,Lactobacillus fermentum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9b22b0-3ec4-42d6-a0b3-1602ccf9c727_MALDI1,Anaerococcus vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a06ca195-20ef-4568-9b41-f1e00b85d35f_MALDI1,Campylobacter concisus,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2361b0b-508a-4578-859d-5bc19eaa1404_MALDI1,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
21f0c8a0-4ca9-49b3-b277-d1dcfe23c69f_MALDI1,MIX!Achromobacter insolitus,-,-,-,-,-,-,-,-,S,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,R,S
de42e5a9-55ed-4642-9758-341dbe2a4070_MALDI1,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
60e8c00c-efc7-4ea9-bcd1-5465d8bf05c0_MALDI1,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
8388f872-3c36-4c36-badf-9d26cda78e15_MALDI1,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246d994-ced5-41ce-a01b-1c853e651efc_MALDI1,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b7535ab-1a4f-436e-815a-c6c6e67a044f_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba3692a0-e4c1-41c2-9471-93a7fbeea55d_MALDI1,Candida dubliniensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca1ddc13-5009-48aa-a8c5-28dbe8de8fe3_MALDI1,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
284194c8-3073-4729-b3d7-c8b5d7e2fee4_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3688370-d62f-43c3-87f7-cdadb826b1b7_MALDI1,Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
db6e537b-ac88-4dfe-9af0-2da34187d9aa_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeddd2d3-83af-4fe6-99d8-94f7fb586188_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8007d70-2ed6-4440-b3a2-b628e63ab4fc_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5bdf14f-045a-493c-a914-e2175f0285c6_MALDI1,Bacteroides ovatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021c63e-b362-451f-ba76-87ab5d4622ba_MALDI1,Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e0f2758-a7c9-4aba-9129-05bab5cbf639_MALDI1,Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
e71d5748-2c31-4b6c-b426-ce1eeea524a4_MALDI1,Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
201c9e70-d74d-46fa-84cf-e3a11d4b2d68_MALDI1,Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0bcb04a-fbdf-4fd6-8fda-b080d087b76e_MALDI1,Morganella morganii,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d11daf5-388d-451a-b794-f90e1693a3c5_MALDI1,Morganella morganii,,,,,,,,,,,,,,,,,,,,,,,,,,,
e68f2786-faf2-441a-a17d-3593e87689e8_MALDI1,Bacteroides ovatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
9da22e73-0e0c-42a9-8e82-66b254f36ecb_MALDI1,Streptococcus agalactiae,-,-,-,-,-,-,-,-,-,-,"R(1), S(1)",-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
9089a677-3fb3-4f76-9821-03f34171e7d5_MALDI1,Streptococcus agalactiae,-,-,-,-,-,-,-,-,-,-,"R(1), S(1)",-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
09c814a5-5d76-4156-822a-1c714378cdbc_MALDI1,Staphylococcus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
dac482e7-442f-4129-b301-1a04b6021487_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6cd55da-f67b-4e1c-a446-894025a88ee9_MALDI1,Staphylococcus epidermidis,R,R,R,R,R,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
da0e7af0-f7b8-49e4-8e92-aac89269e9c1_MALDI1,Hafnia alvei,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,R,R,-,-,-,-,-,R,-,S,R
b3d77907-4b0b-4bb1-aba6-ddebec2bc143_MALDI1,Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d424e786-d8d6-46b8-bba7-8701c1facb24_MALDI1,Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,S,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
b4d5d08f-97b6-4c8f-973c-4553a8c49b5d_MALDI1,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
60a0cbc7-1bd9-426d-821e-66c6fbfa1c7e_MALDI1,Serratia marcescens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
ae681fbe-1de6-49e1-b47d-6305f65da019_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
af1b48c7-4040-4454-a430-28acbcd8ae7a_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
52c35578-73e5-47b9-bf1a-f26792f47078_MALDI1,Haemophilus parainfluenzae,-,-,-,-,-,-,S,-,-,-,S,-,-,-,-,R,S,-,-,-,-,-,-,-,-,-,-
a678466e-6f9b-406b-b7c0-b2044b5c1c24_MALDI1,Achromobacter xylosoxidans,-,-,-,-,-,-,-,-,S,I,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,R,S
f07c215c-8a78-4555-9539-3a84dc98aef2_MALDI1,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,S,R,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
7597be99-315e-4a4d-b010-0adec028a852_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150ef46-2a88-446b-a379-7e16b906271f_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
556ac766-f08f-4aa0-99aa-4d5c153180f3_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
05574f14-9936-4223-8e76-d364d0a3eb42_MALDI1,Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c31b1e2-23f0-4588-9045-116a288b2503_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
b3359fec-c83a-4ea4-8755-2f0573302770_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
895b4259-41cd-408f-8bd4-e6fe6a0804ae_MALDI1,Proteus mirabilis,I,-,-,-,-,-,S,-,S,S,S,-,S,S,S,S,S,S,-,-,-,S,S,R,-,S,S
2c7214af-2b34-49c4-b174-2d7c917458e2_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
412270ee-59b1-44fe-83b0-0d14fa38a54c_MALDI1,Aerococcus urinae,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7b489a-251a-4ddd-8331-fefd041e3d0a_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
dc5b3c78-c9f8-4c4e-9b10-32988bccc326_MALDI1,Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6991229-d988-40b8-94d3-185ecab4218e_MALDI1,Staphylococcus epidermidis,S,S,S,S,R,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
f2954387-c267-4b4a-a996-0d5abfd9e3cb_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
c49aa2c1-dc44-49a2-976b-1d18055a9f01_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
48e9ecb7-6369-4886-927c-211f8f166cd4_MALDI1,Klebsiella oxytoca,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
5aadd178-f6bc-4fac-95fc-cdacc7e4d8f5_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbfbbfed-fb33-47c0-863a-4eddfe7e2598_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2d81579-0e0d-4c13-b913-3b66c371c7a3_MALDI1,Staphylococcus epidermidis,R,R,R,R,S,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
31143d0d-5a2b-4abc-89ac-df7fe0b3339a_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8774934e-5cf8-4e5a-9c72-3d6bca2f0cd3_MALDI1,Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,R,R,-,-,-,R,S,S,-,I,R
342cfc20-b442-4222-8f67-98e22ec550b6_MALDI1,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b5ee7c2-43ed-4026-bc0a-f2c51ed0d8a4_MALDI1,Klebsiella oxytoca,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
70598a9a-4be8-4489-826f-399d7c24fdb2_MALDI1,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
82c81f2d-eb4d-43b2-9f00-563dee9522a9_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8da91ae-5942-45e7-a348-1c9bef7ca793_MALDI1,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,R,-,-,-,-,-,S,-,S,R
456334db-a5ee-412a-9c1a-fd32596223f9_MALDI1,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed997041-7b74-486a-9e97-a76aea569b17_MALDI1,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad628afc-fc57-4084-ba92-90c18d938319_MALDI1,Escherichia coli,S,-,-,-,-,-,R,-,S,R,R,-,-,S,R,R,R,R,-,-,-,R,-,S,-,I,S
dad4d881-5f5a-4730-ac50-fc03ac537cbc_MALDI1,Proteus mirabilis,I,-,-,-,-,-,R,-,S,R,R,-,R,R,R,R,S,S,-,-,-,S,S,R,-,S,S
482968a7-24da-4369-a5ce-dee0546a0318_MALDI1,Proteus mirabilis,I,-,-,-,-,-,S,-,S,S,S,-,S,S,S,S,S,S,-,-,-,S,S,R,-,S,S
806181dd-961a-496b-89c3-66e5d2e68838_MALDI1,Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ad9f6e7-8bfe-44eb-bc95-60415534e1ad_MALDI1,Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,S,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
9be3284d-57e3-43df-a828-9b735271b331_MALDI1,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
50a8281d-fe53-4c0a-9163-c976c61030ee_MALDI1,Staphylococcus epidermidis,R,S,R,R,R,S,R,R,R,S,-,-,-,S,-,R,R,-,R,R,R,-,-,-,R,R,R
4fb9f91c-29b1-4370-8137-df3ec7242e62_MALDI1,Proteus mirabilis,I,-,-,-,-,-,R,-,S,S,S,-,S,R,S,R,S,S,-,-,-,S,S,R,-,S,S
3098480d-6639-4195-85ce-0c0e19f61a9a_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
59fd4c4c-ba64-40a4-bc64-d093bda9d7f6_MALDI1,Staphylococcus epidermidis,R,S,R,R,R,S,R,R,R,S,-,-,-,S,-,R,R,-,R,R,R,-,-,-,R,R,R
2373b04f-202e-416d-808e-c7ac611f2108_MALDI1,Staphylococcus epidermidis,R,S,R,R,R,S,R,R,R,S,-,-,-,S,-,R,R,-,R,R,R,-,-,-,R,R,R
33b24e63-e9c2-4bc0-9b27-269fb138a442_MALDI1,Stenotrophomonas maltophilia,,,,,,,,,,,,,,,,,,,,,,,,,,,
a89992b2-33cc-4482-a282-72ae93e8b9ce_MALDI1,Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,S,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
481ecbd6-e722-4ef0-81ac-761ab70c0c3a_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d29ee8b-f68a-4bc1-aa91-8d088c5c6208_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a35a043-4a3d-4341-a8d7-fe267b3622e4_MALDI1,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c0c45b4-0275-4732-b68c-c8c374638ed8_MALDI1,Clostridium difficile,,,,,,,,,,,,,,,,,,,,,,,,,,,
50fed977-c6cc-40f8-893e-3c9c1c7344b7_MALDI1,Dialister micraerophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce610881-acd9-4f83-9e80-9ec05fb78315_MALDI1,Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
44d6fefa-f0ea-4fb3-8484-2239006213b0_MALDI1,Candida glabrata,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2559be0-f001-4306-a91d-d0f9bb3260f7_MALDI1,Staphylococcus epidermidis,R,R,R,R,R,S,R,R,R,R,-,-,-,R,-,R,R,-,S,R,R,-,-,-,S,R,R
3e8f37be-b2e7-4b28-808c-2fccb45583ad_MALDI1,Streptococcus mitis,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdb1d401-fae4-475b-9a6f-ac2d97cf7bd6_MALDI1,Staphylococcus epidermidis,R,R,R,R,R,S,R,R,R,R,-,-,-,R,-,R,R,-,S,R,R,-,-,-,S,R,R
fc3b9ec8-cc50-42f7-931d-641ad106c9bd_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
83378fa8-729b-4876-ad5a-111ff6d5f3c5_MALDI1,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
155154eb-7ad7-4c01-8522-23b1b08c38db_MALDI1,Candida lusitaniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ded8301-ef65-4368-a889-4aab4e4df060_MALDI1,Staphylococcus epidermidis,S,S,S,S,R,S,S,S,S,S,-,-,-,S,-,R,S,-,R,R,S,-,-,-,S,S,S
196bcb40-cbe0-4739-818d-2dd288986193_MALDI1,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,S,S,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
5307e3e6-6ffb-4aa6-a81c-cfb76b3e293b_MALDI1,Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
705d234a-0254-459a-9767-4ef1c35393da_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
4ffca46c-5280-4ebd-ad82-d9b71c1a534b_MALDI1,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,S,S,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
705aa96b-d855-4888-9de3-a0a56139471a_MALDI1,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
419abe97-0c6b-4e3f-aaa1-845f0375a883_MALDI1,MIX!Enterococcus faecium,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac2f5659-24ff-402d-a9cd-61c83072b05b_MALDI1,Staphylococcus aureus,R,S,R,S,S,S,R,R,R,S,-,S,-,S,-,R,R,-,S,R,R,-,-,-,S,R,R
873eb6bf-ce34-44e5-b768-2e67da87f968_MALDI1,Aerococcus urinae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e5da7bb-8d80-476f-821f-bcc9929de90e_MALDI1,Aerococcus urinae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f14d46ce-ca56-4e52-879d-79c5563444b9_MALDI1,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b761a80-f769-4233-be53-379f05866599_MALDI1,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
abefdf95-cb88-433d-8fd6-c5b0897afc68_MALDI1,Lactobacillus delbrueckii,,,,,,,,,,,,,,,,,,,,,,,,,,,
afd4a416-4aaa-49ed-805e-a125ddd04ad1_MALDI1,Enterococcus faecium,R,-,-,-,-,-,-,-,-,-,S,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-
04c0fa77-0aed-488d-a05b-bd05b682e7f8_MALDI1,Staphylococcus warneri,,,,,,,,,,,,,,,,,,,,,,,,,,,
72197f02-a19d-4f6e-b058-0c4d3fba5d62_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f05d2b-d3a3-4eec-b39a-36382f282f6a_MALDI1,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f56592e9-4be3-4e6c-b8c6-e984509ee933_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4da0853-c6b3-49de-8b07-3d01e89ee215_MALDI1,MIX!Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
aab6ccaf-fe2a-4abf-a280-0855cdabc2b4_MALDI1,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f14d1eba-8165-45ca-8d44-9128ae1a64b4_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
06332eef-ec52-4276-a0ed-e8d0a0f6f5c8_MALDI1,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e463a68-3738-41d0-aabd-e93b04a5a407_MALDI1,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c02b88a-8c0a-4f7e-ae09-87cd61feaffd_MALDI1,MIX!Aeromonas hydrophila,,,,,,,,,,,,,,,,,,,,,,,,,,,
